,labels,scores,hw1_rules_1_Rule_N_v1,hw1_rules_Verification,hw1_rules_2_Rule_N_v1,hw1_rules_1_Rule_N,hw1_rules_2_Rule_N
hw1_design_(2762),1,2.1361105000000005,1,1,1,1,1
hw1_design_(2762)_v1,1,2.1361105000000005,1,1,1,1,1
hw1_design_(3693),1,2.136486,1,1,1,1,1
hw1_design_(3693)_v1,1,2.136486,1,1,1,1,1
hw1_design_(3267)_v1,1,2.1364924999999997,1,1,1,1,1
hw1_design_(3267),1,2.1364924999999997,1,1,1,1,1
hw1_design_(3630)_v1,1,2.136516,1,1,1,1,1
hw1_design_(3630),1,2.136516,1,1,1,1,1
hw1_design_(3662)_v1,1,2.1370192000000006,1,1,1,1,1
hw1_design_(3662),1,2.1370192000000006,1,1,1,1,1
hw1_design_(3349)_v1,1,2.1371512,1,1,1,1,1
hw1_design_(3349),1,2.1371512,1,1,1,1,1
hw1_design_(3691)_v1,1,2.1383905,1,1,1,1,1
hw1_design_(3691),1,2.1383905,1,1,1,1,1
hw1_design_(3374),1,2.1387458,1,1,1,1,1
hw1_design_(3374)_v1,1,2.1387458,1,1,1,1,1
hw1_design_(3398)_v1,1,2.1404154,1,1,1,1,1
hw1_design_(3398),1,2.1404154,1,1,1,1,1
hw1_design_(3517)_v1,1,2.1409888,1,1,1,1,1
hw1_design_(3517),1,2.1409888,1,1,1,1,1
hw1_design_(3332),1,2.1411523999999997,1,1,1,1,1
hw1_design_(3332)_v1,1,2.1411523999999997,1,1,1,1,1
hw1_design_(3670),1,2.1432892999999997,1,1,1,1,1
hw1_design_(3670)_v1,1,2.1432892999999997,1,1,1,1,1
hw1_design_(3689)_v1,1,2.1433180000000003,1,1,1,1,1
hw1_design_(3689),1,2.1433180000000003,1,1,1,1,1
hw1_design_(3764)_v1,1,2.1435363000000005,1,1,1,1,1
hw1_design_(3764),1,2.1435363000000005,1,1,1,1,1
hw1_design_(3371)_v1,1,2.144015,1,1,1,1,1
hw1_design_(3371),1,2.144015,1,1,1,1,1
hw1_design_(3369),1,2.1451485,1,1,1,1,1
hw1_design_(3369)_v1,1,2.1451485,1,1,1,1,1
hw1_design_(3399)_v1,1,2.1470556,1,1,1,1,1
hw1_design_(3399),1,2.1470556,1,1,1,1,1
hw1_design_(3211)_v1,1,2.1470574999999994,1,1,1,1,1
hw1_design_(3211),1,2.1470574999999994,1,1,1,1,1
hw1_design_(3341)_v1,1,2.1471295,1,1,1,1,1
hw1_design_(3341),1,2.1471295,1,1,1,1,1
hw1_design_(3685),1,2.1473736999999997,1,1,1,1,1
hw1_design_(3685)_v1,1,2.1473736999999997,1,1,1,1,1
hw1_design_(3351),1,2.1475544,1,1,1,1,1
hw1_design_(3351)_v1,1,2.1475544,1,1,1,1,1
hw1_design_(3230)_v1,1,2.1480827,1,1,1,1,1
hw1_design_(3230),1,2.1480827,1,1,1,1,1
hw1_design_(3519)_v1,1,2.1486278,1,1,1,1,1
hw1_design_(3519),1,2.1486278,1,1,1,1,1
hw1_design_(3008)_v1,1,2.1494758,1,1,1,1,1
hw1_design_(3008),1,2.1494758,1,1,1,1,1
hw1_design_(3694)_v1,1,2.1495605,1,1,1,1,1
hw1_design_(3694),1,2.1495605,1,1,1,1,1
hw1_design_(3664)_v1,1,2.1497114000000006,1,1,1,1,1
hw1_design_(3664),1,2.1497114000000006,1,1,1,1,1
hw1_design_(3310),1,2.152268,1,1,1,1,1
hw1_design_(3310)_v1,1,2.152268,1,1,1,1,1
hw1_design_(3342),1,2.1537495,1,1,1,1,1
hw1_design_(3342)_v1,1,2.1537495,1,1,1,1,1
hw1_design_(3692)_v1,1,2.1543493,1,1,1,1,1
hw1_design_(3692),1,2.1543493,1,1,1,1,1
hw1_design_(3576)_v1,1,2.1553636,1,1,1,1,1
hw1_design_(3576),1,2.1553636,1,1,1,1,1
hw1_design_(3400)_v1,1,2.1554403,1,1,1,1,1
hw1_design_(3400),1,2.1554403,1,1,1,1,1
hw1_design_(3599)_v1,1,2.1589499,1,1,1,1,1
hw1_design_(3599),1,2.1589499,1,1,1,1,1
hw1_design_(3367)_v1,1,2.159607,1,1,1,1,1
hw1_design_(3367),1,2.159607,1,1,1,1,1
hw1_design_(3607),1,2.1598377,1,1,1,1,1
hw1_design_(3607)_v1,1,2.1598377,1,1,1,1,1
hw1_design_(3518),1,2.1599517,1,1,1,1,1
hw1_design_(3518)_v1,1,2.1599517,1,1,1,1,1
hw1_design_(3339)_v1,1,2.1601098000000003,1,1,1,1,1
hw1_design_(3339),1,2.1601098000000003,1,1,1,1,1
hw1_design_(3671),1,2.1606925,1,1,1,1,1
hw1_design_(3671)_v1,1,2.1606925,1,1,1,1,1
hw1_design_(3248),1,2.1674924,1,1,1,1,1
hw1_design_(3248)_v1,1,2.1674924,1,1,1,1,1
hw1_design_(2342),1,2.168604,1,1,1,1,1
hw1_design_(2342)_v1,1,2.168604,1,1,1,1,1
hw1_design_(3331),1,2.1690102,1,1,1,1,1
hw1_design_(3331)_v1,1,2.1690102,1,1,1,1,1
hw1_design_(3356),1,2.1697552000000004,1,1,1,1,1
hw1_design_(3356)_v1,1,2.1697552000000004,1,1,1,1,1
hw1_design_(2666)_v1,1,2.1712741999999996,1,1,1,1,1
hw1_design_(2666),1,2.1712741999999996,1,1,1,1,1
hw1_design_(2761),1,2.175061,1,1,1,1,1
hw1_design_(2761)_v1,1,2.175061,1,1,1,1,1
hw1_design_(3401),1,2.1771382999999997,1,1,1,1,1
hw1_design_(3401)_v1,1,2.1771382999999997,1,1,1,1,1
hw1_design_(2677),1,2.1773503,1,1,1,1,1
hw1_design_(2677)_v1,1,2.1773503,1,1,1,1,1
hw1_design_(2345),1,2.1777616,1,1,1,1,1
hw1_design_(2345)_v1,1,2.1777616,1,1,1,1,1
hw1_design_(3353),1,2.1777883,1,1,1,1,1
hw1_design_(3353)_v1,1,2.1777883,1,1,1,1,1
hw1_design_(3669)_v1,1,2.1778514,1,1,1,1,1
hw1_design_(3669),1,2.1778514,1,1,1,1,1
hw1_design_(3185)_v1,1,2.178286,1,1,1,1,1
hw1_design_(3185),1,2.178286,1,1,1,1,1
hw1_design_(3360),1,2.1784196,1,1,1,1,1
hw1_design_(3360)_v1,1,2.1784196,1,1,1,1,1
hw1_design_(3402),1,2.1800618000000003,1,1,1,1,1
hw1_design_(3402)_v1,1,2.1800618000000003,1,1,1,1,1
hw1_design_(2295)_v1,1,2.1804400000000004,1,1,1,1,1
hw1_design_(2295),1,2.1804400000000004,1,1,1,1,1
hw1_design_(3625)_v1,1,2.183083,1,1,1,1,1
hw1_design_(3625),1,2.183083,1,1,1,1,1
hw1_design_(3253),1,2.184682,1,1,1,1,1
hw1_design_(3253)_v1,1,2.184682,1,1,1,1,1
hw1_design_(2670)_v1,1,2.1857648,1,1,1,1,1
hw1_design_(2670),1,2.1857648,1,1,1,1,1
hw1_design_(3359)_v1,1,2.185969,1,1,1,1,1
hw1_design_(3359),1,2.185969,1,1,1,1,1
hw1_design_(3309),1,2.1894422,1,1,1,1,1
hw1_design_(3309)_v1,1,2.1894422,1,1,1,1,1
hw1_design_(3696),1,2.1905487000000003,1,1,1,1,1
hw1_design_(3696)_v1,1,2.1905487000000003,1,1,1,1,1
hw1_design_(3796),1,2.1917803,1,1,1,1,1
hw1_design_(3796)_v1,1,2.1917803,1,1,1,1,1
hw1_design_(3561),1,2.1924033,1,1,1,1,1
hw1_design_(3561)_v1,1,2.1924033,1,1,1,1,1
hw1_design_(3562),1,2.1935933,1,1,1,1,1
hw1_design_(3562)_v1,1,2.1935933,1,1,1,1,1
hw1_design_(3648),1,2.1942303000000005,1,1,1,1,1
hw1_design_(3648)_v1,1,2.1942303000000005,1,1,1,1,1
hw1_design_(3644),1,2.195012,1,1,1,1,1
hw1_design_(3644)_v1,1,2.195012,1,1,1,1,1
hw1_design_(3378),1,2.1961632000000004,1,1,1,1,1
hw1_design_(3378)_v1,1,2.1961632000000004,1,1,1,1,1
hw1_design_(3572)_v1,1,2.1970239999999994,1,1,1,1,1
hw1_design_(3572),1,2.1970239999999994,1,1,1,1,1
hw1_design_(3346),1,2.1989179,1,1,1,1,1
hw1_design_(3346)_v1,1,2.1989179,1,1,1,1,1
hw1_design_(3663)_v1,1,2.20049,1,1,1,1,1
hw1_design_(3663),1,2.20049,1,1,1,1,1
hw1_design_(3181)_v1,1,2.2009451,1,1,1,1,1
hw1_design_(3181),1,2.2009451,1,1,1,1,1
hw1_design_(3355),1,2.2014980000000004,1,1,1,1,1
hw1_design_(3355)_v1,1,2.2014980000000004,1,1,1,1,1
hw1_design_(2980),1,2.201628,1,1,1,1,1
hw1_design_(2980)_v1,1,2.201628,1,1,1,1,1
hw1_design_(3629),1,2.2021046,1,1,1,1,1
hw1_design_(3629)_v1,1,2.2021046,1,1,1,1,1
hw1_design_(3661),1,2.2024732,1,1,1,1,1
hw1_design_(3661)_v1,1,2.2024732,1,1,1,1,1
hw1_design_(3314),1,2.2038112,1,1,1,1,1
hw1_design_(3314)_v1,1,2.2038112,1,1,1,1,1
hw1_design_(3798)_v1,1,2.2055857,1,1,1,1,1
hw1_design_(3798),1,2.2055857,1,1,1,1,1
hw1_design_(3557),1,2.2056208,1,1,1,1,1
hw1_design_(3557)_v1,1,2.2056208,1,1,1,1,1
hw1_design_(3616),1,2.2065315,1,1,1,1,1
hw1_design_(3616)_v1,1,2.2065315,1,1,1,1,1
hw1_design_(3763),1,2.2070577,1,1,1,1,1
hw1_design_(3763)_v1,1,2.2070577,1,1,1,1,1
hw1_design_(3183),1,2.2076697,1,1,1,1,1
hw1_design_(3183)_v1,1,2.2076697,1,1,1,1,1
hw1_design_(3558),1,2.2081099,1,1,1,1,1
hw1_design_(3558)_v1,1,2.2081099,1,1,1,1,1
hw1_design_(3117),1,2.2090797,1,1,1,1,1
hw1_design_(3117)_v1,1,2.2090797,1,1,1,1,1
hw1_design_(3824)_v1,1,2.2097497,1,1,1,1,1
hw1_design_(3824),1,2.2097497,1,1,1,1,1
hw1_design_(3328)_v1,1,2.2099013,1,1,1,1,1
hw1_design_(3328),1,2.2099013,1,1,1,1,1
hw1_design_(3251),1,2.2124944,1,1,1,1,1
hw1_design_(3251)_v1,1,2.2124944,1,1,1,1,1
hw1_design_(3397)_v1,1,2.2128866000000005,1,1,1,1,1
hw1_design_(3397),1,2.2128866000000005,1,1,1,1,1
hw1_design_(3555),1,2.2134728,1,1,1,1,1
hw1_design_(3555)_v1,1,2.2134728,1,1,1,1,1
hw1_design_(3587)_v1,1,2.214438,1,1,1,1,1
hw1_design_(3587),1,2.214438,1,1,1,1,1
hw1_design_(3668)_v1,1,2.2159064,1,1,1,1,1
hw1_design_(3668),1,2.2159064,1,1,1,1,1
hw1_design_(3449)_v1,1,2.2169002999999994,1,1,1,1,1
hw1_design_(3449),1,2.2169002999999994,1,1,1,1,1
hw1_design_(2681)_v1,1,2.2183628,1,1,1,1,1
hw1_design_(2681),1,2.2183628,1,1,1,1,1
hw1_design_(3345)_v1,1,2.2188106,1,1,1,1,1
hw1_design_(3345),1,2.2188106,1,1,1,1,1
hw1_design_(3416)_v1,1,2.2237313000000003,1,1,1,1,1
hw1_design_(3416),1,2.2237313000000003,1,1,1,1,1
hw1_design_(3120)_v1,1,2.2239244,1,1,1,1,1
hw1_design_(3120),1,2.2239244,1,1,1,1,1
hw1_design_(3787)_v1,1,2.224128,1,1,1,1,1
hw1_design_(3787),1,2.224128,1,1,1,1,1
hw1_design_(3250)_v1,1,2.2256512999999996,1,1,1,1,1
hw1_design_(3250),1,2.2256512999999996,1,1,1,1,1
hw1_design_(3418)_v1,1,2.2259570000000006,1,1,1,1,1
hw1_design_(3418),1,2.2259570000000006,1,1,1,1,1
hw1_design_(3588)_v1,1,2.2263185999999995,1,1,1,1,1
hw1_design_(3588),1,2.2263185999999995,1,1,1,1,1
hw1_design_(3419),1,2.2268776999999997,1,1,1,1,1
hw1_design_(3419)_v1,1,2.2268776999999997,1,1,1,1,1
hw1_design_(3327)_v1,1,2.2274835,1,1,1,1,1
hw1_design_(3327),1,2.2274835,1,1,1,1,1
hw1_design_(2692)_v1,1,2.2275481,1,1,1,1,1
hw1_design_(2692),1,2.2275481,1,1,1,1,1
hw1_design_(3714)_v1,1,2.2277209999999994,1,1,1,1,1
hw1_design_(3714),1,2.2277209999999994,1,1,1,1,1
hw1_design_(3647)_v1,1,2.2282128,1,1,1,1,1
hw1_design_(3647),1,2.2282128,1,1,1,1,1
hw1_design_(3726),1,2.2302108,1,1,1,1,1
hw1_design_(3726)_v1,1,2.2302108,1,1,1,1,1
hw1_design_(3476),1,2.2310183,1,1,1,1,1
hw1_design_(3476)_v1,1,2.2310183,1,1,1,1,1
hw1_design_(3608)_v1,1,2.2350357000000005,1,1,1,1,1
hw1_design_(3608),1,2.2350357000000005,1,1,1,1,1
hw1_design_(3643),1,2.2350564,1,1,1,1,1
hw1_design_(3643)_v1,1,2.2350564,1,1,1,1,1
hw1_design_(3721)_v1,1,2.2357104,1,1,1,1,1
hw1_design_(3721),1,2.2357104,1,1,1,1,1
hw1_design_(2682),1,2.2358627,1,1,1,1,1
hw1_design_(2682)_v1,1,2.2358627,1,1,1,1,1
hw1_design_(3553),1,2.2360082,1,1,1,1,1
hw1_design_(3553)_v1,1,2.2360082,1,1,1,1,1
hw1_design_(3646),1,2.2362614,1,1,1,1,1
hw1_design_(3646)_v1,1,2.2362614,1,1,1,1,1
hw1_design_(3833),1,2.2363798999999998,1,1,1,1,1
hw1_design_(3833)_v1,1,2.2363798999999998,1,1,1,1,1
hw1_design_(3704),1,2.2364125,1,1,1,1,1
hw1_design_(3704)_v1,1,2.2364125,1,1,1,1,1
hw1_design_(2646)_v1,1,2.2367911,1,1,1,1,1
hw1_design_(2646),1,2.2367911,1,1,1,1,1
hw1_design_(2678)_v1,1,2.2374592,1,1,1,1,1
hw1_design_(2678),1,2.2374592,1,1,1,1,1
hw1_design_(3358),1,2.238876,1,1,1,1,1
hw1_design_(3358)_v1,1,2.238876,1,1,1,1,1
hw1_design_(3420)_v1,1,2.2395868,1,1,1,1,1
hw1_design_(3420),1,2.2395868,1,1,1,1,1
hw1_design_(3313)_v1,1,2.2410908,1,1,1,1,1
hw1_design_(3313),1,2.2410908,1,1,1,1,1
hw1_design_(3666),1,2.2435164000000003,1,1,1,1,1
hw1_design_(3666)_v1,1,2.2435164000000003,1,1,1,1,1
hw1_design_(3348),1,2.243812,1,1,1,1,1
hw1_design_(3348)_v1,1,2.243812,1,1,1,1,1
hw1_design_(3586)_v1,1,2.2438807,1,1,1,1,1
hw1_design_(3586),1,2.2438807,1,1,1,1,1
hw1_design_(3325),1,2.2438812,1,1,1,1,1
hw1_design_(3325)_v1,1,2.2438812,1,1,1,1,1
hw1_design_(3653)_v1,1,2.2440767000000004,1,1,1,1,1
hw1_design_(3653),1,2.2440767000000004,1,1,1,1,1
hw1_design_(3584)_v1,1,2.2456918,1,1,1,1,1
hw1_design_(3584),1,2.2456918,1,1,1,1,1
hw1_design_(3475),1,2.248752,1,1,1,1,1
hw1_design_(3475)_v1,1,2.248752,1,1,1,1,1
hw1_design_(3554),1,2.2512101999999996,1,1,1,1,1
hw1_design_(3554)_v1,1,2.2512101999999996,1,1,1,1,1
hw1_design_(3665)_v1,1,2.2525864,1,1,1,1,1
hw1_design_(3665),1,2.2525864,1,1,1,1,1
hw1_design_(3667),1,2.2541265,1,1,1,1,1
hw1_design_(3667)_v1,1,2.2541265,1,1,1,1,1
hw1_design_(3708),1,2.2550683,1,1,1,1,1
hw1_design_(3708)_v1,1,2.2550683,1,1,1,1,1
hw1_design_(3728)_v1,1,2.2564452,1,1,1,1,1
hw1_design_(3728),1,2.2564452,1,1,1,1,1
hw1_design_(3574),1,2.2602987,1,1,1,1,1
hw1_design_(3574)_v1,1,2.2602987,1,1,1,1,1
hw1_design_(3645),1,2.2608814,1,1,1,1,1
hw1_design_(3645)_v1,1,2.2608814,1,1,1,1,1
hw1_design_(3477),1,2.2608972,1,1,1,1,1
hw1_design_(3477)_v1,1,2.2608972,1,1,1,1,1
hw1_design_(3829),1,2.2613802,1,1,1,1,1
hw1_design_(3829)_v1,1,2.2613802,1,1,1,1,1
hw1_design_(3520)_v1,1,2.2615529999999997,1,1,1,1,1
hw1_design_(3520),1,2.2615529999999997,1,1,1,1,1
hw1_design_(2669)_v1,1,2.2617054,1,1,1,1,1
hw1_design_(2669),1,2.2617054,1,1,1,1,1
hw1_design_(3556),1,2.2632568,1,1,1,1,1
hw1_design_(3556)_v1,1,2.2632568,1,1,1,1,1
hw1_design_(2643),1,2.2641487,1,1,1,1,1
hw1_design_(2643)_v1,1,2.2641487,1,1,1,1,1
hw1_design_(3722)_v1,1,2.2652278,1,1,1,1,1
hw1_design_(3722),1,2.2652278,1,1,1,1,1
hw1_design_(3415)_v1,1,2.2678876,1,1,1,1,1
hw1_design_(3415),1,2.2678876,1,1,1,1,1
hw1_design_(3578)_v1,1,2.2688868,1,1,1,1,1
hw1_design_(3578),1,2.2688868,1,1,1,1,1
hw1_design_(3723),1,2.269401,1,1,1,1,1
hw1_design_(3723)_v1,1,2.269401,1,1,1,1,1
hw1_design_(3706),1,2.2717546999999993,1,1,1,1,1
hw1_design_(3706)_v1,1,2.2717546999999993,1,1,1,1,1
hw1_design_(3582)_v1,1,2.2720108,1,1,1,1,1
hw1_design_(3582),1,2.2720108,1,1,1,1,1
hw1_design_(3577),1,2.2740512,1,1,1,1,1
hw1_design_(3577)_v1,1,2.2740512,1,1,1,1,1
hw1_design_(3767),1,2.2745573999999995,1,1,1,1,1
hw1_design_(3767)_v1,1,2.2745573999999995,1,1,1,1,1
hw1_design_(2691)_v1,1,2.274983,1,1,1,1,1
hw1_design_(2691),1,2.274983,1,1,1,1,1
hw1_design_(2689),1,2.2762978,1,1,1,1,1
hw1_design_(2689)_v1,1,2.2762978,1,1,1,1,1
hw1_design_(3521)_v1,1,2.2767172,1,1,1,1,1
hw1_design_(3521),1,2.2767172,1,1,1,1,1
hw1_design_(3445),1,2.2796452000000005,1,1,1,1,1
hw1_design_(3445)_v1,1,2.2796452000000005,1,1,1,1,1
hw1_design_(3580)_v1,1,2.2798650000000005,1,1,1,1,1
hw1_design_(3580),1,2.2798650000000005,1,1,1,1,1
hw1_design_(3301),1,2.2803004,1,1,1,1,1
hw1_design_(3301)_v1,1,2.2803004,1,1,1,1,1
hw1_design_(3417),1,2.2814517,1,1,1,1,1
hw1_design_(3417)_v1,1,2.2814517,1,1,1,1,1
hw1_design_(2300)_v1,1,2.2819104000000006,1,1,1,1,1
hw1_design_(2300),1,2.2819104000000006,1,1,1,1,1
hw1_design_(3713)_v1,1,2.2839656,1,1,1,1,1
hw1_design_(3713),1,2.2839656,1,1,1,1,1
hw1_design_(3478)_v1,1,2.2873945,1,1,1,1,1
hw1_design_(3478),1,2.2873945,1,1,1,1,1
hw1_design_(3119)_v1,1,2.2888083,1,1,1,1,1
hw1_design_(3119),1,2.2888083,1,1,1,1,1
hw1_design_(3585)_v1,1,2.2901878,1,1,1,1,1
hw1_design_(3585),1,2.2901878,1,1,1,1,1
hw1_design_(2667),1,2.2903442,1,1,1,1,1
hw1_design_(2667)_v1,1,2.2903442,1,1,1,1,1
hw1_design_(3330)_v1,1,2.2926283,1,1,1,1,1
hw1_design_(3330),1,2.2926283,1,1,1,1,1
hw1_design_(2211)_v1,1,2.2927794,1,1,1,1,1
hw1_design_(2211),1,2.2927794,1,1,1,1,1
hw1_design_(3817)_v1,1,2.2943801999999995,1,1,1,1,1
hw1_design_(3817),1,2.2943801999999995,1,1,1,1,1
hw1_design_(3261)_v1,1,2.2949154000000003,1,1,1,1,1
hw1_design_(3261),1,2.2949154000000003,1,1,1,1,1
hw1_design_(3278),1,2.2957292,1,1,1,1,1
hw1_design_(3278)_v1,1,2.2957292,1,1,1,1,1
hw1_design_(3712)_v1,1,2.2968046999999996,1,1,1,1,1
hw1_design_(3712),1,2.2968046999999996,1,1,1,1,1
hw1_design_(3254),1,2.297801,1,1,1,1,1
hw1_design_(3254)_v1,1,2.297801,1,1,1,1,1
hw1_design_(3480),1,2.3005915,1,1,1,1,1
hw1_design_(3480)_v1,1,2.3005915,1,1,1,1,1
hw1_design_(3265)_v1,1,2.3022506000000003,1,1,1,1,1
hw1_design_(3265),1,2.3022506000000003,1,1,1,1,1
hw1_design_(2693)_v1,1,2.3024528000000006,1,1,1,1,1
hw1_design_(2693),1,2.3024528000000006,1,1,1,1,1
hw1_design_(3707)_v1,1,2.3046174,1,1,1,1,1
hw1_design_(3707),1,2.3046174,1,1,1,1,1
hw1_design_(3326),1,2.30555,1,1,1,1,1
hw1_design_(3326)_v1,1,2.30555,1,1,1,1,1
hw1_design_(3186)_v1,1,2.3056544999999997,1,1,1,1,1
hw1_design_(3186),1,2.3056544999999997,1,1,1,1,1
hw1_design_(3260),1,2.3066642,1,1,1,1,1
hw1_design_(3260)_v1,1,2.3066642,1,1,1,1,1
hw1_design_(3583)_v1,1,2.3066713999999995,1,1,1,1,1
hw1_design_(3583),1,2.3066713999999995,1,1,1,1,1
hw1_design_(3843),1,2.3070680000000006,1,1,1,1,1
hw1_design_(3843)_v1,1,2.3070680000000006,1,1,1,1,1
hw1_design_(2690),1,2.3114352,1,1,1,1,1
hw1_design_(2690)_v1,1,2.3114352,1,1,1,1,1
hw1_design_(3703)_v1,1,2.3120274999999997,1,1,1,1,1
hw1_design_(3703),1,2.3120274999999997,1,1,1,1,1
hw1_design_(3711),1,2.3146038,1,1,1,1,1
hw1_design_(3711)_v1,1,2.3146038,1,1,1,1,1
hw1_design_(3705),1,2.3149705,1,1,1,1,1
hw1_design_(3705)_v1,1,2.3149705,1,1,1,1,1
hw1_design_(3818)_v1,1,2.3164628,1,1,1,1,1
hw1_design_(3818),1,2.3164628,1,1,1,1,1
hw1_design_(2341)_v1,1,2.317259,1,1,1,1,1
hw1_design_(2341),1,2.317259,1,1,1,1,1
hw1_design_(3781),1,2.3178544,1,1,1,1,1
hw1_design_(3781)_v1,1,2.3178544,1,1,1,1,1
hw1_design_(3259),1,2.3190074,1,1,1,1,1
hw1_design_(3259)_v1,1,2.3190074,1,1,1,1,1
hw1_design_(3533)_v1,1,2.3199444000000002,1,1,1,1,1
hw1_design_(3533),1,2.3199444000000002,1,1,1,1,1
hw1_design_(3329)_v1,1,2.323585,1,1,1,1,1
hw1_design_(3329),1,2.323585,1,1,1,1,1
hw1_design_(3262)_v1,1,2.3248582,1,1,1,1,1
hw1_design_(3262),1,2.3248582,1,1,1,1,1
hw1_design_(3268),1,2.326046,1,1,1,1,1
hw1_design_(3268)_v1,1,2.326046,1,1,1,1,1
hw1_design_(3531)_v1,1,2.3268799999999996,1,1,1,1,1
hw1_design_(3531),1,2.3268799999999996,1,1,1,1,1
hw1_design_(3118),1,2.3285006999999998,1,1,1,1,1
hw1_design_(3118)_v1,1,2.3285006999999998,1,1,1,1,1
hw1_design_(2694)_v1,1,2.3285356,1,1,1,1,1
hw1_design_(2694),1,2.3285356,1,1,1,1,1
hw1_design_(3725)_v1,1,2.3286185000000006,1,1,1,1,1
hw1_design_(3725),1,2.3286185000000006,1,1,1,1,1
hw1_design_(3538),1,2.329259,1,1,1,1,1
hw1_design_(3538)_v1,1,2.329259,1,1,1,1,1
hw1_design_(3724),1,2.3295531,1,1,1,1,1
hw1_design_(3724)_v1,1,2.3295531,1,1,1,1,1
hw1_design_(3581)_v1,1,2.3328621,1,1,1,1,1
hw1_design_(3581),1,2.3328621,1,1,1,1,1
hw1_design_(3710),1,2.333622,1,1,1,1,1
hw1_design_(3710)_v1,1,2.333622,1,1,1,1,1
hw1_design_(3426)_v1,1,2.3339305000000006,1,1,1,1,1
hw1_design_(3426),1,2.3339305000000006,1,1,1,1,1
hw1_design_(3821),1,2.3340883,1,1,1,1,1
hw1_design_(3821)_v1,1,2.3340883,1,1,1,1,1
hw1_design_(3532)_v1,1,2.3342571,1,1,1,1,1
hw1_design_(3532),1,2.3342571,1,1,1,1,1
hw1_design_(3479),1,2.3354855000000003,1,1,1,1,1
hw1_design_(3479)_v1,1,2.3354855000000003,1,1,1,1,1
hw1_design_(3709),1,2.337201,1,1,1,1,1
hw1_design_(3709)_v1,1,2.337201,1,1,1,1,1
hw1_design_(3428),1,2.3381590000000005,1,1,1,1,1
hw1_design_(3428)_v1,1,2.3381590000000005,1,1,1,1,1
hw1_design_(3534),1,2.3388224,1,1,1,1,1
hw1_design_(3534)_v1,1,2.3388224,1,1,1,1,1
hw1_design_(3115)_v1,1,2.3394084,1,1,1,1,1
hw1_design_(3115),1,2.3394084,1,1,1,1,1
hw1_design_(3182)_v1,1,2.3402894,1,1,1,1,1
hw1_design_(3182),1,2.3402894,1,1,1,1,1
hw1_design_(2679),1,2.3409693,1,1,1,1,1
hw1_design_(2679)_v1,1,2.3409693,1,1,1,1,1
hw1_design_(3579),1,2.341433,1,1,1,1,1
hw1_design_(3579)_v1,1,2.341433,1,1,1,1,1
hw1_design_(3252)_v1,1,2.3423114,1,1,1,1,1
hw1_design_(3252),1,2.3423114,1,1,1,1,1
hw1_design_(3303),1,2.3442068,1,1,1,1,1
hw1_design_(3303)_v1,1,2.3442068,1,1,1,1,1
hw1_design_(3819),1,2.3475673,1,1,1,1,1
hw1_design_(3819)_v1,1,2.3475673,1,1,1,1,1
hw1_design_(3536),1,2.3488908,1,1,1,1,1
hw1_design_(3536)_v1,1,2.3488908,1,1,1,1,1
hw1_design_(3660)_v1,1,2.3521217999999995,1,1,1,1,1
hw1_design_(3660),1,2.3521217999999995,1,1,1,1,1
hw1_design_(3789),1,2.3539929999999996,1,1,1,1,1
hw1_design_(3789)_v1,1,2.3539929999999996,1,1,1,1,1
hw1_design_(3295),1,2.3567545000000005,1,1,1,1,1
hw1_design_(3295)_v1,1,2.3567545000000005,1,1,1,1,1
hw1_design_(3729),1,2.357493,1,1,1,1,1
hw1_design_(3729)_v1,1,2.357493,1,1,1,1,1
hw1_design_(3657),1,2.3598910000000006,1,1,1,1,1
hw1_design_(3657)_v1,1,2.3598910000000006,1,1,1,1,1
hw1_design_(3249)_v1,1,2.3639574,1,1,1,1,1
hw1_design_(3249),1,2.3639574,1,1,1,1,1
hw1_design_(2680),1,2.3640487,1,1,1,1,1
hw1_design_(2680)_v1,1,2.3640487,1,1,1,1,1
hw1_design_(3116),1,2.36534,1,1,1,1,1
hw1_design_(3116)_v1,1,2.36534,1,1,1,1,1
hw1_design_(3258),1,2.370213,1,1,1,1,1
hw1_design_(3258)_v1,1,2.370213,1,1,1,1,1
hw1_design_(3282)_v1,1,2.372748,1,1,1,1,1
hw1_design_(3282),1,2.372748,1,1,1,1,1
hw1_design_(2304),1,2.3770642,1,1,1,1,1
hw1_design_(2304)_v1,1,2.3770642,1,1,1,1,1
hw1_design_(3827),1,2.378802,1,1,1,1,1
hw1_design_(3827)_v1,1,2.378802,1,1,1,1,1
hw1_design_(1099)_v1,1,2.385441,1,1,1,1,1
hw1_design_(1099),1,2.385441,1,1,1,1,1
hw1_design_(3448)_v1,1,2.3860788,1,1,1,1,1
hw1_design_(3448),1,2.3860788,1,1,1,1,1
hw1_design_(3427)_v1,1,2.387072,1,1,1,1,1
hw1_design_(3427),1,2.387072,1,1,1,1,1
hw1_design_(3773)_v1,1,2.3879426,1,1,1,1,1
hw1_design_(3773),1,2.3879426,1,1,1,1,1
hw1_design_(3820),1,2.3882429999999997,1,1,1,1,1
hw1_design_(3820)_v1,1,2.3882429999999997,1,1,1,1,1
hw1_design_(3535)_v1,1,2.38827,1,1,1,1,1
hw1_design_(3535),1,2.38827,1,1,1,1,1
hw1_design_(3447)_v1,1,2.390089,1,1,1,1,1
hw1_design_(3447),1,2.390089,1,1,1,1,1
